id,Churn
726327,0.021226138
726328,0.196066874
726329,0.280247245
726330,0.018471156
726331,0.863993513
726332,0.203330096
726333,0.004262901
726334,0.017361525
726335,0.516556774
726336,0.004905459
726337,0.035577211
726338,0.580425788
726339,0.590940781
726340,0.009848167
726341,0.444715968
726342,0.349514543
726343,0.064414012
726344,0.00423373
726345,0.010145442
726346,0.633984743
726347,0.412019449
726348,0.645670357
726349,0.101032122
726350,0.005211959
726351,0.690588843
726352,0.014116597
726353,0.317863019
726354,0.005566191
726355,0.010662448
726356,0.032139676
726357,0.945652268
726358,0.003354317
726359,0.006939126
726360,0.245402947
726361,0.037239379
726362,0.006000468
726363,0.455407282
726364,0.004010741
726365,0.01334144
726366,0.23058895
726367,0.412764988
726368,0.719357611
726369,0.024414235
726370,0.629326015
726371,0.004069714
726372,0.786706972
726373,0.317702281
726374,0.042051042
726375,0.005138475
726376,0.224968183
726377,0.352140676
726378,0.029453082
726379,0.019181632
726380,0.082995181
726381,0.034864422
726382,0.025390412
726383,0.027657071
726384,0.755966679
726385,0.145562796
726386,0.755392103
726387,0.015000357
726388,0.12067309
726389,0.251020059
726390,0.006915165
726391,0.611341125
726392,0.06144174
726393,0.789185731
726394,0.35966146
726395,0.459437226
726396,0.082315469
726397,0.695525387
726398,0.007872924
726399,0.114003686
726400,0.008912186
726401,0.08497198
726402,0.014709927
726403,0.962558578
726404,0.103380929
726405,0.006282612
726406,0.137073608
726407,0.073323564
726408,0.011214585
726409,0.259512798
726410,0.819442288
726411,0.068172797
726412,0.005844823
726413,0.766505403
726414,0.1039527
726415,0.051618144
726416,0.017505941
726417,0.64975656
726418,0.599343421
726419,0.010566413
726420,0.010252997
726421,0.787542721
726422,0.772094278
726423,0.00431139
726424,0.541262301
726425,0.232347229
726426,0.829535013
726427,0.005269588
726428,0.022281142
726429,0.016213016
726430,0.058013255
726431,0.022292935
726432,0.457409787
726433,0.330399767
726434,0.241583318
726435,0.184086003
726436,0.039592395
726437,0.107424886
726438,0.836133896
726439,0.05530149
726440,0.265581025
726441,0.438823478
726442,0.081690392
726443,0.830454334
726444,0.706236175
726445,0.25472999
726446,0.176049021
726447,0.900249388
726448,0.196032979
726449,0.003681436
726450,0.029805066
726451,0.29723917
726452,0.681399355
726453,0.004028918
726454,0.007663469
726455,0.005839001
726456,0.747133997
726457,0.216409058
726458,0.594033408
726459,0.108753948
726460,0.005045116
726461,0.280921979
726462,0.602115725
726463,0.310130565
726464,0.341037449
726465,0.372505024
726466,0.065042727
726467,0.099166555
726468,0.0060876
726469,0.885605275
726470,0.011320076
726471,0.007145569
726472,0.041458552
726473,0.039301082
726474,0.084978584
726475,0.020652729
726476,0.08812356
726477,0.928292438
726478,0.118423191
726479,0.441967351
726480,0.011939836
726481,0.051618497
726482,0.145360421
726483,0.014863829
726484,0.763995329
726485,0.021200823
726486,0.009707114
726487,0.050791756
726488,0.006368136
726489,0.861880071
726490,0.005749343
726491,0.560976613
726492,0.004487138
726493,0.392306091
726494,0.004140129
726495,0.362455945
726496,0.897339091
726497,0.86870231
726498,0.033049129
726499,0.682581177
726500,0.00561175
726501,0.033291112
726502,0.09399829
726503,0.005430573
726504,0.239158991
726505,0.005235179
726506,0.391799137
726507,0.880693968
726508,0.055167887
726509,0.029808154
726510,0.398596061
726511,0.024039083
726512,0.717721558
726513,0.010582069
726514,0.468959371
726515,0.024837384
726516,0.007648678
726517,0.889814291
726518,0.783071071
726519,0.059970636
726520,0.254037331
726521,0.141389112
726522,0.132256388
726523,0.041504735
726524,0.024770459
726525,0.3109192
726526,0.690916211
726527,0.163118164
726528,0.20005817
726529,0.025608389
726530,0.286431865
726531,0.013778498
726532,0.413879488
726533,0.072198425
726534,0.022765697
726535,0.802113491
726536,0.597784985
726537,0.091892325
726538,0.445232929
726539,0.546999315
726540,0.640549638
726541,0.614750733
726542,0.013111523
726543,0.026235248
726544,0.217621965
726545,0.238637603
726546,0.010859296
726547,0.003865219
726548,0.009863577
726549,0.723650759
726550,0.025909893
726551,0.712211229
726552,0.426323318
726553,0.049052298
726554,0.743515573
726555,0.01014798
726556,0.131034858
726557,0.1809879
726558,0.649857074
726559,0.487369603
726560,0.008693046
726561,0.385340597
726562,0.004902564
726563,0.019082348
726564,0.013758323
726565,0.515026585
726566,0.007032591
726567,0.267524578
726568,0.353184029
726569,0.004635361
726570,0.012804198
726571,0.268298137
726572,0.004142955
726573,0.113434059
726574,0.501897667
726575,0.440223415
726576,0.00571892
726577,0.046152894
726578,0.046902857
726579,0.082215913
726580,0.85568613
726581,0.050908849
726582,0.705521151
726583,0.619987091
726584,0.65538166
726585,0.381549987
726586,0.005863917
726587,0.521560149
726588,0.141447814
726589,0.789405827
726590,0.769069388
726591,0.845770529
726592,0.012027682
726593,0.003721687
726594,0.004415035
726595,0.007791911
726596,0.008343137
726597,0.004222991
726598,0.004209202
726599,0.017449707
726600,0.003987124
726601,0.523381296
726602,0.01560763
726603,0.844881541
726604,0.021111885
726605,0.003731087
726606,0.005975569
726607,0.0037769
726608,0.128012621
726609,0.166375223
726610,0.041944174
726611,0.047217159
726612,0.004241939
726613,0.005215714
726614,0.886409965
726615,0.290669879
726616,0.483445199
726617,0.735394711
726618,0.237211264
726619,0.019195389
726620,0.663846921
726621,0.946192422
726622,0.550560371
726623,0.404578059
726624,0.346365697
726625,0.246897853
726626,0.17068717
726627,0.069689772
726628,0.018528183
726629,0.620693026
726630,0.005812138
726631,0.047146672
726632,0.957782524
726633,0.926609791
726634,0.006246596
726635,0.33637483
726636,0.009717237
726637,0.399540448
726638,0.280981403
726639,0.546959558
726640,0.066629733
726641,0.383406898
726642,0.183485518
726643,0.848221258
726644,0.104402715
726645,0.013288387
726646,0.015132876
726647,0.069612368
726648,0.008234701
726649,0.252315125
726650,0.129119949
726651,0.007061996
726652,0.783421421
726653,0.06055438
726654,0.019036399
726655,0.824842422
726656,0.692707202
726657,0.007234782
726658,0.644641598
726659,0.012465939
726660,0.005267417
726661,0.049740927
726662,0.082346209
726663,0.025180529
726664,0.603825719
726665,0.009784545
726666,0.720055044
726667,0.068476961
726668,0.750092511
726669,0.014562909
726670,0.585125678
726671,0.483133011
726672,0.455648433
726673,0.012450692
726674,0.066681583
726675,0.03090684
726676,0.269059356
726677,0.008839539
726678,0.109489032
726679,0.530728464
726680,0.528096707
726681,0.005444502
726682,0.019175596
726683,0.500333336
726684,0.008107877
726685,0.240604234
726686,0.477114567
726687,0.010871031
726688,0.009492106
726689,0.850040972
726690,0.432382183
726691,0.104581942
726692,0.695595982
726693,0.023708178
726694,0.007201766
726695,0.079518266
726696,0.005819225
726697,0.005055279
726698,0.006795693
726699,0.816233647
726700,0.011410213
726701,0.020264333
726702,0.010162874
726703,0.923641575
726704,0.299103963
726705,0.003620776
726706,0.833386399
726707,0.119698086
726708,0.020574302
726709,0.317117816
726710,0.776773871
726711,0.521083299
726712,0.051322366
726713,0.105966506
726714,0.903853432
726715,0.011071794
726716,0.08250887
726717,0.38855001
726718,0.812007964
726719,0.459597282
726720,0.21385379
726721,0.77317568
726722,0.689666693
726723,0.114892975
726724,0.690674985
726725,0.603587601
726726,0.071422915
726727,0.817155857
726728,0.03299954
726729,0.013111981
726730,0.856333352
726731,0.147008965
726732,0.735123314
726733,0.134981282
726734,0.929026098
726735,0.904129124
726736,0.388231733
726737,0.008127452
726738,0.571476407
726739,0.115142757
726740,0.429019868
726741,0.483392057
726742,0.042659548
726743,0.712120919
726744,0.103976168
726745,0.591774549
726746,0.008376066
726747,0.850983277
726748,0.01180201
726749,0.063258942
726750,0.139570436
726751,0.69416157
726752,0.008355635
726753,0.032965849
726754,0.184122909
726755,0.327976377
726756,0.004293711
726757,0.401617833
726758,0.018604409
726759,0.030156709
726760,0.556477826
726761,0.596517897
726762,0.004784782
726763,0.019013558
726764,0.173715878
726765,0.933766749
726766,0.909319354
726767,0.046671088
726768,0.46454702
726769,0.005068198
726770,0.273892348
726771,0.603132333
726772,0.006693238
726773,0.136187381
726774,0.062410958
726775,0.080138383
726776,0.805358579
726777,0.709232804
726778,0.469037185
726779,0.582142484
726780,0.549085386
726781,0.905642855
726782,0.004434938
726783,0.004214926
726784,0.029445165
726785,0.055988687
726786,0.85989415
726787,0.006443597
726788,0.820734566
726789,0.229141216
726790,0.006564774
726791,0.054954597
726792,0.222007291
726793,0.010352816
726794,0.133153761
726795,0.007505529
726796,0.57619428
726797,0.006411006
726798,0.19574941
726799,0.349182872
726800,0.162349274
726801,0.05144102
726802,0.008071159
726803,0.251285742
726804,0.016480034
726805,0.737427257
726806,0.052042577
726807,0.873092118
726808,0.004609848
726809,0.132296351
726810,0.020074136
726811,0.270260328
726812,0.009817279
726813,0.273654238
726814,0.007947792
726815,0.356677703
726816,0.338818801
726817,0.378769239
726818,0.006787143
726819,0.215797451
726820,0.008765636
726821,0.953120932
726822,0.013217
726823,0.812863387
726824,0.021553229
726825,0.057002922
726826,0.712759632
726827,0.056416256
726828,0.016681361
726829,0.458861156
726830,0.775139778
726831,0.372350345
726832,0.020298499
726833,0.025360411
726834,0.007752843
726835,0.181802351
726836,0.064067608
726837,0.008831675
726838,0.809150668
726839,0.00498417
726840,0.021385545
726841,0.008334151
726842,0.672681344
726843,0.013458179
726844,0.495276135
726845,0.057234385
726846,0.54128926
726847,0.345754519
726848,0.395817148
726849,0.846780676
726850,0.025487054
726851,0.761952754
726852,0.342624527
726853,0.470347753
726854,0.274349991
726855,0.515038272
726856,0.265158978
726857,0.610703932
726858,0.137374733
726859,0.199593228
726860,0.006291675
726861,0.003818911
726862,0.093203284
726863,0.585034323
726864,0.008245486
726865,0.696144361
726866,0.007191776
726867,0.547686808
726868,0.922817942
726869,0.003913482
726870,0.019745079
726871,0.004069577
726872,0.022029888
726873,0.016816498
726874,0.00406967
726875,0.029337079
726876,0.020991777
726877,0.857910392
726878,0.494662003
726879,0.172154307
726880,0.822083447
726881,0.155995289
726882,0.628372558
726883,0.114191151
726884,0.688916884
726885,0.220558559
726886,0.058455469
726887,0.392636186
726888,0.008053085
726889,0.005002671
726890,0.675397464
726891,0.017271288
726892,0.008613883
726893,0.046672061
726894,0.008173926
726895,0.017183876
726896,0.851493359
726897,0.146051191
726898,0.010849705
726899,0.431005262
726900,0.007115894
726901,0.348248372
726902,0.011310096
726903,0.0220529
726904,0.392867957
726905,0.037729898
726906,0.027769249
726907,0.005916588
726908,0.35305414
726909,0.058974944
726910,0.45630803
726911,0.729847328
726912,0.007895831
726913,0.660996066
726914,0.016187068
726915,0.023583962
726916,0.03015121
726917,0.027968381
726918,0.083684715
726919,0.790840308
726920,0.569218279
726921,0.012580214
726922,0.028881922
726923,0.336447253
726924,0.014390844
726925,0.273671024
726926,0.901046147
726927,0.003620214
726928,0.467888288
726929,0.931331755
726930,0.673760606
726931,0.597228613
726932,0.005757622
726933,0.720854607
726934,0.509880295
726935,0.111543038
726936,0.266200517
726937,0.565634438
726938,0.44775015
726939,0.166143354
726940,0.256097989
726941,0.676888483
726942,0.838475893
726943,0.539341592
726944,0.528186153
726945,0.00847079
726946,0.599609426
726947,0.798329461
726948,0.292845798
726949,0.049071188
726950,0.029053688
726951,0.184269909
726952,0.776150789
726953,0.027175859
726954,0.00602373
726955,0.938120037
726956,0.576160148
726957,0.063208012
726958,0.37857172
726959,0.04890101
726960,0.367175188
726961,0.685238422
726962,0.010095672
726963,0.159442764
726964,0.683698677
726965,0.080152315
726966,0.573528272
726967,0.255730489
726968,0.715370233
726969,0.028055705
726970,0.660925327
726971,0.008454077
726972,0.399452773
726973,0.061924987
726974,0.005372822
726975,0.010439605
726976,0.346315473
726977,0.082487363
726978,0.505499797
726979,0.789469323
726980,0.440882648
726981,0.297184601
726982,0.003925394
726983,0.018696617
726984,0.005182829
726985,0.100846797
726986,0.115616445
726987,0.005120544
726988,0.080317464
726989,0.005520084
726990,0.005647858
726991,0.016043674
726992,0.00963941
726993,0.01316042
726994,0.004122036
726995,0.0993629
726996,0.05300433
726997,0.019677332
726998,0.676711328
726999,0.063483966
727000,0.449934629
727001,0.026651896
727002,0.024773479
727003,0.17916494
727004,0.008242072
727005,0.849885219
727006,0.013554057
727007,0.72583324
727008,0.328252033
727009,0.010501619
727010,0.466244758
727011,0.088817869
727012,0.005179085
727013,0.778867328
727014,0.07435965
727015,0.112958996
727016,0.009004621
727017,0.262406011
727018,0.004410386
727019,0.056995217
727020,0.03329922
727021,0.017552612
727022,0.509872209
727023,0.071516252
727024,0.007869157
727025,0.007074855
727026,0.949073769
727027,0.071512048
727028,0.344076732
727029,0.052636297
727030,0.368570669
727031,0.073130254
727032,0.009366771
727033,0.005911039
727034,0.283366995
727035,0.801621397
727036,0.618580049
727037,0.688263833
727038,0.392095934
727039,0.580137018
727040,0.005693391
727041,0.083261535
727042,0.013491152
727043,0.151329627
727044,0.012179768
727045,0.014481272
727046,0.944315951
727047,0.940734572
727048,0.0040108
727049,0.006038978
727050,0.225868955
727051,0.263169402
727052,0.591698967
727053,0.013053612
727054,0.714398669
727055,0.282668822
727056,0.836322796
727057,0.724037075
727058,0.007976068
727059,0.819715349
727060,0.078177197
727061,0.295033459
727062,0.044105619
727063,0.017206003
727064,0.062074691
727065,0.012594986
727066,0.015627786
727067,0.050270882
727068,0.174510503
727069,0.004077948
727070,0.020415948
727071,0.493645545
727072,0.689725343
727073,0.369499847
727074,0.892718097
727075,0.019627351
727076,0.00558206
727077,0.041732313
727078,0.420197396
727079,0.06931709
727080,0.027527159
727081,0.1801907
727082,0.068029884
727083,0.067545118
727084,0.174143041
727085,0.004493613
727086,0.189406425
727087,0.598305823
727088,0.009698976
727089,0.007414301
727090,0.00410243
727091,0.070861532
727092,0.298888276
727093,0.00658053
727094,0.016182691
727095,0.025294068
727096,0.115408595
727097,0.003642567
727098,0.588411726
727099,0.064438082
727100,0.005251776
727101,0.365879161
727102,0.781427344
727103,0.059908374
727104,0.00984846
727105,0.530418458
727106,0.444392042
727107,0.65986304
727108,0.012224661
727109,0.101162524
727110,0.025371598
727111,0.00483183
727112,0.235041616
727113,0.020201687
727114,0.060562936
727115,0.664434724
727116,0.191339991
727117,0.433183872
727118,0.825091739
727119,0.022921347
727120,0.005504177
727121,0.010047374
727122,0.904324443
727123,0.332825233
727124,0.005694571
727125,0.398868315
727126,0.133258536
727127,0.013528707
727128,0.00887843
727129,0.007161615
727130,0.166367893
727131,0.027768308
727132,0.689235666
727133,0.007415951
727134,0.011911458
727135,0.790088568
727136,0.00471582
727137,0.515166372
727138,0.623300574
727139,0.652687113
727140,0.038145243
727141,0.007251946
727142,0.003843696
727143,0.003636769
727144,0.021928848
727145,0.406512163
727146,0.637108254
727147,0.697685532
727148,0.434478934
727149,0.147130486
727150,0.003542662
727151,0.008609253
727152,0.044276214
727153,0.351576862
727154,0.294170701
727155,0.010336736
727156,0.248709523
727157,0.006388437
727158,0.015721803
727159,0.225381505
727160,0.567368926
727161,0.015236464
727162,0.232343423
727163,0.004207464
727164,0.776695264
727165,0.569548544
727166,0.815845401
727167,0.817270051
727168,0.59198949
727169,0.004628539
727170,0.007258551
727171,0.372249479
727172,0.010725582
727173,0.644399268
727174,0.555728591
727175,0.076020541
727176,0.004893159
727177,0.008151055
727178,0.454505219
727179,0.260955686
727180,0.894028309
727181,0.234733284
727182,0.063039429
727183,0.131740893
727184,0.004602651
727185,0.038274883
727186,0.78638457
727187,0.012250166
727188,0.0092816
727189,0.103658743
727190,0.519677199
727191,0.049653919
727192,0.057171724
727193,0.031669414
727194,0.006588572
727195,0.010677807
727196,0.006546324
727197,0.004398098
727198,0.015413502
727199,0.629631749
727200,0.150987257
727201,0.08356763
727202,0.747607981
727203,0.043975572
727204,0.165430351
727205,0.004387305
727206,0.005298668
727207,0.623484367
727208,0.004073908
727209,0.003634564
727210,0.025341116
727211,0.061059874
727212,0.924432565
727213,0.894487825
727214,0.397581957
727215,0.298073224
727216,0.12152207
727217,0.015957427
727218,0.478153591
727219,0.782895383
727220,0.114705525
727221,0.146835478
727222,0.534717624
727223,0.00907554
727224,0.085666476
727225,0.851099
727226,0.680683541
727227,0.617570178
727228,0.720982342
727229,0.421974764
727230,0.180445644
727231,0.00777354
727232,0.087186902
727233,0.007968495
727234,0.01233083
727235,0.01411608
727236,0.352008871
727237,0.007477204
727238,0.325901007
727239,0.291324118
727240,0.062998232
727241,0.022278211
727242,0.025629357
727243,0.952298285
727244,0.281101257
727245,0.49284277
727246,0.384893262
727247,0.046509714
727248,0.007033853
727249,0.674289599
727250,0.710611547
727251,0.823531571
727252,0.230645619
727253,0.040970861
727254,0.00606814
727255,0.197177276
727256,0.08179139
727257,0.073022954
727258,0.305753697
727259,0.410327966
727260,0.009757238
727261,0.014452484
727262,0.496477729
727263,0.193045065
727264,0.006443009
727265,0.017257138
727266,0.098346427
727267,0.696826108
727268,0.825821479
727269,0.90230827
727270,0.512312972
727271,0.00638936
727272,0.334148977
727273,0.259542404
727274,0.072299884
727275,0.026940932
727276,0.50631892
727277,0.961002479
727278,0.915966218
727279,0.127164401
727280,0.384908095
727281,0.15567893
727282,0.352678939
727283,0.777554124
727284,0.019989577
727285,0.900136764
727286,0.662569547
727287,0.009008873
727288,0.753114041
727289,0.006336447
727290,0.006655288
727291,0.045724654
727292,0.829481291
727293,0.022648646
727294,0.745827972
727295,0.10729535
727296,0.014306239
727297,0.136353506
727298,0.021375542
727299,0.576647674
727300,0.021794801
727301,0.151680915
727302,0.055303068
727303,0.009225355
727304,0.010117743
727305,0.032208053
727306,0.911754359
727307,0.007295048
727308,0.326167282
727309,0.008544811
727310,0.083502969
727311,0.793074906
727312,0.03464979
727313,0.024975712
727314,0.757774327
727315,0.75386932
727316,0.451187592
727317,0.014528063
727318,0.203010688
727319,0.818968094
727320,0.007049788
727321,0.007629975
727322,0.846927954
727323,0.375931826
727324,0.173079694
727325,0.004803487
727326,0.387690242
727327,0.791851892
727328,0.199011435
727329,0.756793356
727330,0.215325989
727331,0.023132306
727332,0.010313676
727333,0.416405979
727334,0.369263695
727335,0.14352662
727336,0.006901356
727337,0.007806738
727338,0.364442995
727339,0.515391663
727340,0.280648429
727341,0.006452772
727342,0.005720455
727343,0.031316193
727344,0.081256592
727345,0.308143001
727346,0.00981561
727347,0.170563465
727348,0.056874964
727349,0.01208117
727350,0.076109769
727351,0.25796248
727352,0.006014657
727353,0.009788533
727354,0.196953982
727355,0.023429032
727356,0.135845641
727357,0.703519713
727358,0.702095355
727359,0.03292434
727360,0.119372315
727361,0.006736162
727362,0.062864547
727363,0.004636596
727364,0.23883275
727365,0.362761185
727366,0.004497901
727367,0.008360173
727368,0.805786247
727369,0.197933249
727370,0.236643735
727371,0.379631879
727372,0.006635153
727373,0.461894714
727374,0.832739507
727375,0.889944837
727376,0.029373503
727377,0.587912879
727378,0.531674544
727379,0.170834637
727380,0.276623995
727381,0.260693494
727382,0.499477038
727383,0.028890621
727384,0.003860919
727385,0.087940844
727386,0.006176735
727387,0.285910765
727388,0.46116606
727389,0.577068871
727390,0.005289139
727391,0.66175532
727392,0.111211164
727393,0.159827694
727394,0.018405947
727395,0.0524312
727396,0.137190204
727397,0.007410846
727398,0.14799516
727399,0.096662418
727400,0.004398738
727401,0.173002158
727402,0.009600543
727403,0.007614421
727404,0.10954657
727405,0.012121147
727406,0.719565555
727407,0.043090323
727408,0.006534546
727409,0.115170206
727410,0.01059941
727411,0.025224669
727412,0.01690524
727413,0.005063562
727414,0.049254467
727415,0.393946177
727416,0.017045293
727417,0.006558886
727418,0.00838861
727419,0.72944554
727420,0.0219734
727421,0.109599683
727422,0.006295835
727423,0.016344121
727424,0.838405711
727425,0.51517434
727426,0.052502719
727427,0.005305521
727428,0.518569265
727429,0.810788763
727430,0.008982015
727431,0.056667958
727432,0.02868692
727433,0.170812209
727434,0.008117227
727435,0.26141634
727436,0.005787593
727437,0.012326428
727438,0.138475912
727439,0.009957979
727440,0.665412609
727441,0.029103022
727442,0.016786997
727443,0.657386545
727444,0.2682772
727445,0.089398002
727446,0.615850209
727447,0.739255642
727448,0.088467618
727449,0.004304745
727450,0.541753935
727451,0.037885656
727452,0.003874798
727453,0.015750814
727454,0.497448116
727455,0.326588993
727456,0.556338174
727457,0.059201346
727458,0.006334371
727459,0.293001812
727460,0.004452281
727461,0.088799508
727462,0.04074507
727463,0.010474393
727464,0.736466856
727465,0.012407241
727466,0.016495366
727467,0.427919078
727468,0.130834452
727469,0.005085017
727470,0.005490846
727471,0.009190754
727472,0.005456283
727473,0.900253203
727474,0.005585861
727475,0.089100017
727476,0.247556424
727477,0.003788819
727478,0.732014341
727479,0.006384594
727480,0.029358493
727481,0.0062527
727482,0.315483228
727483,0.009382001
727484,0.007070328
727485,0.597527143
727486,0.004075387
727487,0.008875247
727488,0.367387871
727489,0.07545649
727490,0.006933527
727491,0.021848498
727492,0.013343385
727493,0.023032789
727494,0.794340573
727495,0.020197574
727496,0.008233763
727497,0.003238246
727498,0.291598916
727499,0.039888654
727500,0.937350617
727501,0.010683607
727502,0.014548518
727503,0.12168783
727504,0.005256337
727505,0.009313441
727506,0.498752489
727507,0.066581421
727508,0.069807244
727509,0.00767107
727510,0.044180074
727511,0.110188136
727512,0.796759473
727513,0.416342253
727514,0.005340996
727515,0.068778604
727516,0.052572171
727517,0.47125282
727518,0.886291753
727519,0.019549993
727520,0.346968444
727521,0.334036079
727522,0.299794271
727523,0.068379458
727524,0.360986538
727525,0.013385394
727526,0.927394796
727527,0.897687611
727528,0.024453563
727529,0.033941984
727530,0.15817458
727531,0.010522715
727532,0.01042256
727533,0.014036841
727534,0.445249015
727535,0.371101317
727536,0.041415928
727537,0.106916071
727538,0.586840979
727539,0.018760698
727540,0.436918374
727541,0.069699485
727542,0.250731845
727543,0.005708221
727544,0.05800433
727545,0.90585413
727546,0.006640176
727547,0.010526543
727548,0.116029265
727549,0.803017527
727550,0.901600163
727551,0.894662614
727552,0.50797692
727553,0.944278064
727554,0.197971805
727555,0.866027323
727556,0.008135855
727557,0.907371212
727558,0.946170664
727559,0.839370849
727560,0.021490244
727561,0.004411651
727562,0.58406255
727563,0.067749634
727564,0.016325164
727565,0.813533624
727566,0.059999503
727567,0.662048506
727568,0.03147047
727569,0.01138701
727570,0.557403661
727571,0.319367033
727572,0.274753881
727573,0.209323153
727574,0.145315057
727575,0.76957973
727576,0.023332467
727577,0.274751976
727578,0.121011459
727579,0.103890901
727580,0.010177495
727581,0.024320407
727582,0.005160818
727583,0.23344868
727584,0.228858483
727585,0.004503758
727586,0.005080592
727587,0.00366009
727588,0.021445336
727589,0.00572411
727590,0.010814186
727591,0.012437817
727592,0.048161537
727593,0.006717899
727594,0.346424
727595,0.868020447
727596,0.004187215
727597,0.012940743
727598,0.071000462
727599,0.039722714
727600,0.095505627
727601,0.00657739
727602,0.695760128
727603,0.776683533
727604,0.544313222
727605,0.198962312
727606,0.101503245
727607,0.00400667
727608,0.005813378
727609,0.003548898
727610,0.645573517
727611,0.296241102
727612,0.469838943
727613,0.894850594
727614,0.118493711
727615,0.71789214
727616,0.066348237
727617,0.218485505
727618,0.41445258
727619,0.916143076
727620,0.842895238
727621,0.233428661
727622,0.006080257
727623,0.205237235
727624,0.278451077
727625,0.7235341
727626,0.674388275
727627,0.028939073
727628,0.074196414
727629,0.761087995
727630,0.003270393
727631,0.007772433
727632,0.007217983
727633,0.03793343
727634,0.63393592
727635,0.005346486
727636,0.019813778
727637,0.007779111
727638,0.202050877
727639,0.145032441
727640,0.064223196
727641,0.017057575
727642,0.017563283
727643,0.067002715
727644,0.00436467
727645,0.365169554
727646,0.071621172
727647,0.016845316
727648,0.029692471
727649,0.012857594
727650,0.120970158
727651,0.16697491
727652,0.022164677
727653,0.005478074
727654,0.864980314
727655,0.175019747
727656,0.175584426
727657,0.052688075
727658,0.531824438
727659,0.014622011
727660,0.711341862
727661,0.022848616
727662,0.118690918
727663,0.011288461
727664,0.716657522
727665,0.719913066
727666,0.013797828
727667,0.028071216
727668,0.538021938
727669,0.058155927
727670,0.26914499
727671,0.010874351
727672,0.009113046
727673,0.015411357
727674,0.010549751
727675,0.645010079
727676,0.29633302
727677,0.921662926
727678,0.013203554
727679,0.781652738
727680,0.15585104
727681,0.014169459
727682,0.036114101
727683,0.691793049
727684,0.461333901
727685,0.322474445
727686,0.661724475
727687,0.262260211
727688,0.273059366
727689,0.573198179
727690,0.03709732
727691,0.008704108
727692,0.072520182
727693,0.041879708
727694,0.004069206
727695,0.005695139
727696,0.884145727
727697,0.005953056
727698,0.003852668
727699,0.008892086
727700,0.818685671
727701,0.253166807
727702,0.555526682
727703,0.004051915
727704,0.329992506
727705,0.84315938
727706,0.059705576
727707,0.726188095
727708,0.837873702
727709,0.008754031
727710,0.418932492
727711,0.010349717
727712,0.648523145
727713,0.143453592
727714,0.884155369
727715,0.748299842
727716,0.727989444
727717,0.903546437
727718,0.008213308
727719,0.868740902
727720,0.744080833
727721,0.359799282
727722,0.011112011
727723,0.037386739
727724,0.136547939
727725,0.588900201
727726,0.494130298
727727,0.3464647
727728,0.060551247
727729,0.187016031
727730,0.006844314
727731,0.015383296
727732,0.215483214
727733,0.486018281
727734,0.022660329
727735,0.541109181
727736,0.040298585
727737,0.02617402
727738,0.011817393
727739,0.560925735
727740,0.166482692
727741,0.005077438
727742,0.026277441
727743,0.004745123
727744,0.016901367
727745,0.004347059
727746,0.288420161
727747,0.583163796
727748,0.015378074
727749,0.008543184
727750,0.10734712
727751,0.352046368
727752,0.739662531
727753,0.641057328
727754,0.539069328
727755,0.232935448
727756,0.763179723
727757,0.123444702
727758,0.01867771
727759,0.007594104
727760,0.011955633
727761,0.01430212
727762,0.010916785
727763,0.012893488
727764,0.297423552
727765,0.004386967
727766,0.459535226
727767,0.772681807
727768,0.009578968
727769,0.940516664
727770,0.004327619
727771,0.680925291
727772,0.695346862
727773,0.240377609
727774,0.079175791
727775,0.808269893
727776,0.116479361
727777,0.632875424
727778,0.004852705
727779,0.611435206
727780,0.252314758
727781,0.449929043
727782,0.430529086
727783,0.871502073
727784,0.168444958
727785,0.611542877
727786,0.748886138
727787,0.606938136
727788,0.337840728
727789,0.037508266
727790,0.036893238
727791,0.953116732
727792,0.402338621
727793,0.009341573
727794,0.898800466
727795,0.357575741
727796,0.083504642
727797,0.048387199
727798,0.035484163
727799,0.020815057
727800,0.004566202
727801,0.448753992
727802,0.553611037
727803,0.224992506
727804,0.024692694
727805,0.0834953
727806,0.008030425
727807,0.583846569
727808,0.021700125
727809,0.11457178
727810,0.886112396
727811,0.007289301
727812,0.448554814
727813,0.119233728
727814,0.063235804
727815,0.010263339
727816,0.009257295
727817,0.009012508
727818,0.004578267
727819,0.845574853
727820,0.012574215
727821,0.006649041
727822,0.099417501
727823,0.108173185
727824,0.431788254
727825,0.146758282
727826,0.006028837
727827,0.00635877
727828,0.942671695
727829,0.548246513
727830,0.906412665
727831,0.080058837
727832,0.008355459
727833,0.11303768
727834,0.599435564
727835,0.604134167
727836,0.023497747
727837,0.92042405
727838,0.004460614
727839,0.532584711
727840,0.049488736
727841,0.215796785
727842,0.076872062
727843,0.367479205
727844,0.015375
727845,0.004257719
727846,0.126492445
727847,0.021643358
727848,0.346665239
727849,0.330078216
727850,0.032169938
727851,0.802010019
727852,0.587133268
727853,0.011888415
727854,0.681013995
727855,0.009300045
727856,0.863591633
727857,0.037200509
727858,0.00776461
727859,0.766511582
727860,0.007900733
727861,0.018314724
727862,0.004634588
727863,0.040512906
727864,0.325425401
727865,0.391499951
727866,0.004929963
727867,0.041012183
727868,0.251823939
727869,0.034772005
727870,0.31337311
727871,0.03464789
727872,0.701442803
727873,0.148985614
727874,0.730789661
727875,0.003877826
727876,0.504528913
727877,0.809309189
727878,0.23854972
727879,0.675958462
727880,0.563920647
727881,0.074947909
